GID,water_year,avg_cmi_anomaly
1989_1039,1985,4.725776832683034
1989_1039,1986,2.8181356273903675
1989_1039,1987,-15.630444880400708
1989_1039,1988,-10.32643539154265
1989_1039,1989,2.643963538544338
1989_1039,1990,-14.314923464058092
1989_1041,1983,-13.126217220067986
1989_1041,1984,-12.646509497846322
1989_1041,1985,9.825081886537452
1989_1041,1986,-1.2701449083245369
1989_1041,1987,-12.478577733778977
1989_1041,1988,-5.5821110750459475
1989_1041,1989,-12.162717099278586
1989_1041,1990,-9.850533375118285
1989_1047,1983,-6.495482808156107
1989_1047,1984,-9.541467281827257
1989_1047,1985,1.8236464351275952
1989_1047,1986,1.857007296112874
1989_1047,1987,-7.738320875987712
1989_1047,1988,-10.521450023360094
1989_1047,1989,-16.3007048834666
