GID,fwi_90th,dmc_90th,dc_90th,isi_90th,bui_90th,ffmc_90th
1988_47,1.54389945564124,3.4258008960578095,31.371510893370438,0.21530501687832337,5.376617827152161,50.65988302656992
1988_51,2.100509607060079,4.4768304581247484,23.15344435424806,0.4203333960031539,6.374911144027432,59.17492711486147
1988_60,0.4431706638075299,1.287722442516406,18.550764474697573,0.03733180710477401,2.198941180216215,39.78066527600035
1988_61,1.9589159126247129,4.003849587170109,24.961676586333482,0.40620118528319515,5.643845497693947,58.48742159157706
1988_64,1.9893167295009677,3.857793309764446,23.585769796172503,0.3338599962940789,5.658969258748847,56.286220004268415
1988_65,0.6455189515068261,2.0712334347286427,24.195449462208998,0.08737312161123577,3.0970687638677754,44.16387219494629
1988_66,0.8002795111381442,2.201590678375237,31.75110457553978,0.13485077498831327,3.900545877040781,47.52845544019866
1988_68,0.7024120319447255,1.9662628152852801,31.341342992405302,0.10441301018494449,3.4767351038510577,46.05374252149922
1988_69,1.9846018344168204,3.9358816150924727,26.055864059367355,0.46366519906555936,5.495205647658085,60.52182809188761
1988_73,0.5652951217724689,1.631325778574011,23.781092628793346,0.07651055033634226,2.759574681810087,43.79356313552165
1988_75,2.203479938797873,4.27736319145888,32.98183882290064,0.5677963695374252,5.865862361188866,64.96679819581377
1988_76,1.8648681532974987,3.7628535290929057,25.967960864257837,0.20760924010441947,5.412018680633233,50.97412891320588
1988_77,0.7930503189106308,2.58615311829549,24.402283857865775,0.14075024332756988,3.72646413973784,47.80589800573799
1988_81,0.5990094568011366,1.7951252729571923,19.589908728027353,0.13547231988686584,2.819389041292057,47.11241933586709
1988_82,1.7241972788235338,3.6099318090568433,29.125336253474345,0.4536657015484856,5.393838922963337,59.84767730154757
1988_83,0.6706547036048709,2.423575340298541,12.818703010890793,0.04520553076705061,3.281615391697171,40.94839581313708
1988_84,2.952505965874742,5.026620884166642,30.98251534195776,0.6337213720530165,7.066560087208102,67.91419781757901
1988_85,NA,NA,NA,NA,NA,NA
1988_86,0.6903075344288867,2.552530259445421,11.845066198730475,0.0613862637856008,3.2164726345938375,38.06138209146891
