GID,NFIREID,fire_id,evi_period_start,evi_period_end,total_pixels,mean_evi,fire_processing_time_seconds,total_processing_time_seconds,avg_processing_time_seconds
2023_185,185,2023_185,2023-06-04,2023-07-04,4100,0.3556130304961664,4.0415308475494385,6863.984381914139,5.826811869197062
2023_213,213,2023_213,2023-06-06,2023-07-06,5657,0.35645952123823227,4.065423011779785,6863.984381914139,5.826811869197062
2024_492,492,2024_492,2024-05-23,2024-06-23,2979,0.302631752477108,3.227263927459717,6863.984381914139,5.826811869197062
2024_482,482,2024_482,2024-06-24,2024-07-24,15892,0.3591897994841009,6.902928113937378,6863.984381914139,5.826811869197062
2024_484,484,2024_484,2024-06-28,2024-07-28,20954,0.3711783624941787,10.383955001831055,6863.984381914139,5.826811869197062
2024_473,473,2024_473,2024-07-01,2024-08-01,9293,0.3753297452090775,6.105595827102661,6863.984381914139,5.826811869197062
2024_495,495,2024_495,2024-07-01,2024-08-01,75106,0.35962156837649645,8.17323613166809,6863.984381914139,5.826811869197062
2024_497,497,2024_497,2024-07-01,2024-08-01,4858,0.3654475151692336,36.56371593475342,6863.984381914139,5.826811869197062
2024_467,467,2024_467,2024-07-02,2024-08-02,0,,1.9551398754119873,6863.984381914139,5.826811869197062
2024_496,496,2024_496,2024-07-02,2024-08-02,5231,0.35129380609964583,2.1354150772094727,6863.984381914139,5.826811869197062
2024_498,498,2024_498,2024-07-12,2024-08-12,832,0.31431470720551075,2.0093319416046143,6863.984381914139,5.826811869197062
2024_462,462,2024_462,2024-07-14,2024-08-14,10383,0.38133184432472006,3.1825482845306396,6863.984381914139,5.826811869197062
2024_501,501,2024_501,2024-07-17,2024-08-17,6564,0.3694073711196992,2.096345901489258,6863.984381914139,5.826811869197062
1987_8,8,1987_8,1987-04-08,1987-05-08,43636,0.19395213691775873,3.3727071285247803,6863.984381914139,5.826811869197062
1988_9,9,1988_9,1988-04-29,1988-05-29,2972,0.20081298732860586,2.3250510692596436,6863.984381914139,5.826811869197062
1988_20,20,1988_20,1988-05-11,1988-06-11,21859,0.29201297356842587,2.2348949909210205,6863.984381914139,5.826811869197062
1988_16,16,1988_16,1988-05-12,1988-06-12,33531,0.40758470817691594,2.090928077697754,6863.984381914139,5.826811869197062
1992_6,6,1992_6,1992-05-11,1992-06-11,156767,0.24526830618268455,3.502997875213623,6863.984381914139,5.826811869197062
1995_1192,1192,1995_1192,1995-05-19,1995-06-19,5374,0.2410465006048473,1.9566969871520996,6863.984381914139,5.826811869197062
1995_1203,1203,1995_1203,1995-05-19,1995-06-19,18507,0.23786755851882208,2.9051809310913086,6863.984381914139,5.826811869197062
1995_1397,1397,1995_1397,1995-05-19,1995-06-19,6069,0.2899551128168341,2.9043819904327393,6863.984381914139,5.826811869197062
1995_1212,1212,1995_1212,1995-05-21,1995-06-21,182,0.28527970453979035,4.197179079055786,6863.984381914139,5.826811869197062
1995_1226,1226,1995_1226,1995-05-21,1995-06-21,0,,3.17459774017334,6863.984381914139,5.826811869197062
1995_1235,1235,1995_1235,1995-05-21,1995-06-21,6277,0.13882761920452844,1.7540569305419922,6863.984381914139,5.826811869197062
1995_1267,1267,1995_1267,1995-07-11,1995-08-11,40020,0.3276451126459984,4.1385462284088135,6863.984381914139,5.826811869197062
1996_622,622,1996_622,1996-05-12,1996-06-12,4228,0.2733261879628492,2.2657418251037598,6863.984381914139,5.826811869197062
1996_630,630,1996_630,1996-05-12,1996-06-12,8125,0.2120769164010594,3.9959869384765625,6863.984381914139,5.826811869197062
1996_646,646,1996_646,1996-05-12,1996-06-12,15982,0.3103409783311852,2.2134439945220947,6863.984381914139,5.826811869197062
1996_665,665,1996_665,1996-05-12,1996-06-12,110945,0.20223197433484477,11.463908910751343,6863.984381914139,5.826811869197062
1996_670,670,1996_670,1996-05-12,1996-06-12,20174,0.30188616957356657,4.223244905471802,6863.984381914139,5.826811869197062
1996_675,675,1996_675,1996-05-12,1996-06-12,4130,0.20938088597887233,1.9749698638916016,6863.984381914139,5.826811869197062
1996_585,585,1996_585,1996-05-13,1996-06-13,284800,0.22814479331891063,13.441330909729004,6863.984381914139,5.826811869197062
1996_614,614,1996_614,1996-05-13,1996-06-13,96351,0.2610148106135962,6.135246992111206,6863.984381914139,5.826811869197062
1996_625,625,1996_625,1996-05-13,1996-06-13,34108,0.24189287440241344,2.2815918922424316,6863.984381914139,5.826811869197062
1996_596,596,1996_596,1996-05-14,1996-06-14,10164,0.23382635576500047,2.529939889907837,6863.984381914139,5.826811869197062
1996_602,602,1996_602,1996-05-14,1996-06-14,142050,0.24954947615517795,7.244318962097168,6863.984381914139,5.826811869197062
1996_651,651,1996_651,1996-05-14,1996-06-14,207088,0.24681884722828226,10.209465980529785,6863.984381914139,5.826811869197062
1996_654,654,1996_654,1996-05-14,1996-06-14,0,,3.834129810333252,6863.984381914139,5.826811869197062
1996_660,660,1996_660,1996-05-14,1996-06-14,18159,0.3023677873503341,3.3085110187530518,6863.984381914139,5.826811869197062
1996_616,616,1996_616,1996-05-16,1996-06-16,0,,5.7346179485321045,6863.984381914139,5.826811869197062
1996_628,628,1996_628,1996-05-17,1996-06-17,50475,0.2657800136929456,7.695512056350708,6863.984381914139,5.826811869197062
1996_671,671,1996_671,1996-05-19,1996-06-19,0,,2.6613409519195557,6863.984381914139,5.826811869197062
1998_737,737,1998_737,1998-04-01,1998-05-01,463325,0.20335713116315984,13.665684938430786,6863.984381914139,5.826811869197062
1998_745,745,1998_745,1998-04-21,1998-05-21,46466,0.26691256057929885,4.311600208282471,6863.984381914139,5.826811869197062
1998_722,722,1998_722,1998-04-23,1998-05-23,28334,0.21375915049051586,4.697724103927612,6863.984381914139,5.826811869197062
1998_714,714,1998_714,1998-05-16,1998-06-16,2594,0.26223415623358437,6.136116981506348,6863.984381914139,5.826811869197062
1998_862,862,1998_862,1998-06-13,1998-07-13,0,,2.959563970565796,6863.984381914139,5.826811869197062
1998_854,854,1998_854,1998-06-16,1998-07-16,203,0.3614701426596039,2.021106243133545,6863.984381914139,5.826811869197062
1998_851,851,1998_851,1998-06-17,1998-07-17,51935,0.429293716441283,3.4143691062927246,6863.984381914139,5.826811869197062
2001_353,353,2001_353,2001-06-23,2001-07-23,712,0.23824430783162684,2.8612871170043945,6863.984381914139,5.826811869197062
2002_714,714,2002_714,2002-04-23,2002-05-23,10463,0.18383322266470825,3.8654539585113525,6863.984381914139,5.826811869197062
2002_691,691,2002_691,2002-05-03,2002-06-03,36713,0.24586020819797796,3.079378366470337,6863.984381914139,5.826811869197062
2003_814,814,2003_814,2003-05-14,2003-06-14,434966,0.34254607135170834,21.158936023712158,6863.984381914139,5.826811869197062
2003_782,782,2003_782,2003-05-22,2003-06-22,1329,0.2751045297101487,5.9103498458862305,6863.984381914139,5.826811869197062
2005_598,598,2005_598,2005-06-24,2005-07-24,2242,0.5684294262924993,2.8557610511779785,6863.984381914139,5.826811869197062
2006_878,878,2006_878,2006-06-18,2006-07-18,0,,2.2306630611419678,6863.984381914139,5.826811869197062
2006_883,883,2006_883,2006-07-06,2006-08-06,1182,0.4056614946272333,1.972499132156372,6863.984381914139,5.826811869197062
2006_724,724,2006_724,2006-08-07,2006-09-07,2034,0.39692311583578743,2.519022226333618,6863.984381914139,5.826811869197062
2006_872,872,2006_872,2006-08-07,2006-09-07,982,0.40704077150595513,2.53169322013855,6863.984381914139,5.826811869197062
2006_879,879,2006_879,2006-08-07,2006-09-07,1574,0.431806831982754,2.2797980308532715,6863.984381914139,5.826811869197062
2006_880,880,2006_880,2006-08-07,2006-09-07,973,0.40645200667971465,3.209872007369995,6863.984381914139,5.826811869197062
2006_898,898,2006_898,2006-08-07,2006-09-07,787,0.38866466436619157,5.348529815673828,6863.984381914139,5.826811869197062
2006_877,877,2006_877,2006-08-09,2006-09-09,2755,0.3885597932111833,3.0136311054229736,6863.984381914139,5.826811869197062
2006_714,714,2006_714,2006-08-09,2006-09-09,585,0.45254338295114593,3.0613739490509033,6863.984381914139,5.826811869197062
2006_881,881,2006_881,2006-08-09,2006-09-09,685,0.47671049908469826,7.694435119628906,6863.984381914139,5.826811869197062
2006_708,708,2006_708,2006-08-10,2006-09-10,7538,0.49760874664477794,2.071002721786499,6863.984381914139,5.826811869197062
2006_686,686,2006_686,2006-08-11,2006-09-11,46354,0.4152341329176757,2.50791597366333,6863.984381914139,5.826811869197062
2006_659,659,2006_659,2006-08-11,2006-09-11,15989,0.35734970961467094,3.2385849952697754,6863.984381914139,5.826811869197062
2006_882,882,2006_882,2006-08-11,2006-09-11,1178,0.37758167040641893,6.300823211669922,6863.984381914139,5.826811869197062
2006_671,671,2006_671,2006-08-12,2006-09-12,78225,0.4245780144317988,8.424432039260864,6863.984381914139,5.826811869197062
2006_750,750,2006_750,2006-08-12,2006-09-12,1333,0.48840616071191745,2.187493085861206,6863.984381914139,5.826811869197062
2006_701,701,2006_701,2006-08-13,2006-09-13,12664,0.3680010237210981,1.914773941040039,6863.984381914139,5.826811869197062
2006_700,700,2006_700,2006-08-13,2006-09-13,5870,0.4224598312807537,1.9594109058380127,6863.984381914139,5.826811869197062
2006_710,710,2006_710,2006-08-13,2006-09-13,1915,0.47156620271416244,2.7369468212127686,6863.984381914139,5.826811869197062
2006_725,725,2006_725,2006-08-13,2006-09-13,3208,0.435836363564063,2.6013009548187256,6863.984381914139,5.826811869197062
2006_870,870,2006_870,2006-08-13,2006-09-13,915,0.44006176569096633,1.8560967445373535,6863.984381914139,5.826811869197062
2006_871,871,2006_871,2006-08-13,2006-09-13,1438,0.42839082861568817,2.2210421562194824,6863.984381914139,5.826811869197062
2006_693,693,2006_693,2006-08-13,2006-09-13,13488,0.47589172037949923,3.910327196121216,6863.984381914139,5.826811869197062
2006_682,682,2006_682,2006-08-14,2006-09-14,7119,0.3897191795854461,2.738643169403076,6863.984381914139,5.826811869197062
2006_709,709,2006_709,2006-08-14,2006-09-14,2846,0.41069215088797306,1.8250789642333984,6863.984381914139,5.826811869197062
2006_680,680,2006_680,2006-08-14,2006-09-14,47591,0.426901607648468,7.254321098327637,6863.984381914139,5.826811869197062
2006_687,687,2006_687,2006-08-14,2006-09-14,836,0.4507870048906099,3.43835711479187,6863.984381914139,5.826811869197062
2006_698,698,2006_698,2006-08-14,2006-09-14,2634,0.34674831300207787,2.4394190311431885,6863.984381914139,5.826811869197062
2006_699,699,2006_699,2006-08-14,2006-09-14,29260,0.3980222542399986,3.567072868347168,6863.984381914139,5.826811869197062
2006_703,703,2006_703,2006-08-14,2006-09-14,825,0.41299906695815214,2.454676866531372,6863.984381914139,5.826811869197062
2006_723,723,2006_723,2006-08-14,2006-09-14,2905,0.373693933453937,4.131592035293579,6863.984381914139,5.826811869197062
2006_873,873,2006_873,2006-08-14,2006-09-14,1327,0.49603454739947705,2.5398359298706055,6863.984381914139,5.826811869197062
2006_749,749,2006_749,2006-08-14,2006-09-14,1198,0.5079358619473127,1.7426972389221191,6863.984381914139,5.826811869197062
2007_492,492,2007_492,2007-04-10,2007-05-10,1932,0.25185344640434404,2.309035062789917,6863.984381914139,5.826811869197062
2008_315,315,2008_315,2008-07-18,2008-08-18,8499,0.32592729162799544,5.1641247272491455,6863.984381914139,5.826811869197062
2011_727,727,2011_727,2011-05-07,2011-06-07,980,0.2859150147342474,4.258010149002075,6863.984381914139,5.826811869197062
2011_565,565,2011_565,2011-07-07,2011-08-07,5422,0.4490357871017715,3.3041727542877197,6863.984381914139,5.826811869197062
2012_1047,1047,2012_1047,2012-08-03,2012-09-03,2012,0.3168055184878376,2.5912179946899414,6863.984381914139,5.826811869197062
2016_1171,1171,2016_1171,2016-04-22,2016-05-22,13468,0.299871051753253,8.280567169189453,6863.984381914139,5.826811869197062
2017_2475,2475,2017_2475,2017-07-02,2017-08-02,112,0.3861379653887594,3.1830642223358154,6863.984381914139,5.826811869197062
2017_2883,2883,2017_2883,2017-07-12,2017-08-12,4390,0.5579567936366052,1.8514587879180908,6863.984381914139,5.826811869197062
2017_2528,2528,2017_2528,2017-08-11,2017-09-11,10,0.3901717092713507,1.8372759819030762,6863.984381914139,5.826811869197062
2017_2541,2541,2017_2541,2017-08-11,2017-09-11,36,0.3341743108773562,2.4351789951324463,6863.984381914139,5.826811869197062
2017_2423,2423,2017_2423,2017-08-11,2017-09-11,0,,3.339740037918091,6863.984381914139,5.826811869197062
2018_598,598,2018_598,2018-06-12,2018-07-12,194,0.3273925882605253,2.9868509769439697,6863.984381914139,5.826811869197062
2018_1035,1035,2018_1035,2018-07-12,2018-08-12,38939,0.3723891796096408,9.584165096282959,6863.984381914139,5.826811869197062
2018_1598,1598,2018_1598,2018-07-23,2018-08-23,1380,0.35346205999615704,1.956847906112671,6863.984381914139,5.826811869197062
2019_833,833,2019_833,2019-06-03,2019-07-03,1194,0.3108323774736345,1.8803958892822266,6863.984381914139,5.826811869197062
2019_1517,1517,2019_1517,2019-06-18,2019-07-18,19,0.40209209492626496,2.0112481117248535,6863.984381914139,5.826811869197062
2020_372,372,2020_372,2020-07-06,2020-08-06,1855,0.4707149474211868,2.4035861492156982,6863.984381914139,5.826811869197062
2021_2322,2322,2021_2322,2021-05-04,2021-06-04,469,0.3763844929115464,1.6186749935150146,6863.984381914139,5.826811869197062
2021_2319,2319,2021_2319,2021-05-07,2021-06-07,0,,2.3597919940948486,6863.984381914139,5.826811869197062
2021_1321,1321,2021_1321,2021-05-16,2021-06-16,8656,0.2583767459671629,6.152853965759277,6863.984381914139,5.826811869197062
2021_2326,2326,2021_2326,2021-06-10,2021-07-10,1121,0.3628543377767863,1.8106701374053955,6863.984381914139,5.826811869197062
1987_17,17,1987_17,1987-04-11,1987-05-11,14550,0.18220228891851628,7.7933509349823,6863.984381914139,5.826811869197062
1987_12,12,1987_12,1987-04-13,1987-05-13,2579,0.220639079566995,2.139259099960327,6863.984381914139,5.826811869197062
1988_22,22,1988_22,1988-05-12,1988-06-12,6453,0.10476247239488745,3.3620448112487793,6863.984381914139,5.826811869197062
1988_19,19,1988_19,1988-05-19,1988-06-19,5774,0.3039471006360875,2.6159608364105225,6863.984381914139,5.826811869197062
1989_1264,1264,1989_1264,1989-05-20,1989-06-20,4957,0.2553977343716599,3.413217067718506,6863.984381914139,5.826811869197062
1992_9,9,1992_9,1992-05-12,1992-06-12,52943,0.2312203229087133,9.681276082992554,6863.984381914139,5.826811869197062
1995_1182,1182,1995_1182,1995-05-20,1995-06-20,42465,0.23482028685240083,8.931526899337769,6863.984381914139,5.826811869197062
1995_1230,1230,1995_1230,1995-05-21,1995-06-21,4420,0.22229397603589618,2.30090594291687,6863.984381914139,5.826811869197062
1995_1210,1210,1995_1210,1995-05-22,1995-06-22,0,,3.742689847946167,6863.984381914139,5.826811869197062
1996_716,716,1996_716,1996-05-09,1996-06-09,0,,2.8320822715759277,6863.984381914139,5.826811869197062
1996_717,717,1996_717,1996-05-12,1996-06-12,3660,0.22949556382851302,2.1772520542144775,6863.984381914139,5.826811869197062
1996_600,600,1996_600,1996-05-12,1996-06-12,3642,0.23926311242110543,1.8687553405761719,6863.984381914139,5.826811869197062
1996_605,605,1996_605,1996-05-12,1996-06-12,17223,0.2203795826891466,4.042311191558838,6863.984381914139,5.826811869197062
1996_720,720,1996_720,1996-05-12,1996-06-12,0,,2.4978983402252197,6863.984381914139,5.826811869197062
1996_639,639,1996_639,1996-05-13,1996-06-13,66964,0.2661427029983943,15.850045204162598,6863.984381914139,5.826811869197062
1996_678,678,1996_678,1996-05-14,1996-06-14,12523,0.25625707272058895,4.463292121887207,6863.984381914139,5.826811869197062
1996_586,586,1996_586,1996-05-14,1996-06-14,73337,0.2294073354537307,8.202056884765625,6863.984381914139,5.826811869197062
1996_590,590,1996_590,1996-05-14,1996-06-14,5615,0.2317294129324957,7.15394926071167,6863.984381914139,5.826811869197062
1996_597,597,1996_597,1996-05-14,1996-06-14,85896,0.22628430091341759,10.4998779296875,6863.984381914139,5.826811869197062
1996_604,604,1996_604,1996-05-14,1996-06-14,103795,0.23536111644909394,8.087088108062744,6863.984381914139,5.826811869197062
1996_650,650,1996_650,1996-05-14,1996-06-14,27056,0.24727894832884445,5.052549123764038,6863.984381914139,5.826811869197062
1996_652,652,1996_652,1996-05-14,1996-06-14,111492,0.23181986384990308,12.437699794769287,6863.984381914139,5.826811869197062
1996_667,667,1996_667,1996-05-14,1996-06-14,57154,0.2764549042157669,6.702106952667236,6863.984381914139,5.826811869197062
1996_668,668,1996_668,1996-05-14,1996-06-14,2807,0.24858254121331413,2.279369354248047,6863.984381914139,5.826811869197062
1996_659,659,1996_659,1996-05-14,1996-06-14,196977,0.20642509363866168,27.571712017059326,6863.984381914139,5.826811869197062
1996_674,674,1996_674,1996-05-16,1996-06-16,0,,2.704160213470459,6863.984381914139,5.826811869197062
1996_584,584,1996_584,1996-05-18,1996-06-18,12306,0.2273822905090655,3.1202218532562256,6863.984381914139,5.826811869197062
1996_615,615,1996_615,1996-05-18,1996-06-18,0,,4.205934047698975,6863.984381914139,5.826811869197062
1996_627,627,1996_627,1996-05-18,1996-06-18,11291,0.2519629415804026,3.769454002380371,6863.984381914139,5.826811869197062
1996_719,719,1996_719,1996-05-20,1996-06-20,1698,0.23787336213364174,2.1798837184906006,6863.984381914139,5.826811869197062
1997_431,431,1997_431,1997-05-11,1997-06-11,1236,0.18419859235032804,1.798166036605835,6863.984381914139,5.826811869197062
1998_741,741,1998_741,1998-04-18,1998-05-18,7898,0.184023850331823,3.58632493019104,6863.984381914139,5.826811869197062
1998_695,695,1998_695,1998-05-13,1998-06-13,0,0.23853324470140846,3.8373360633850098,6863.984381914139,5.826811869197062
1998_698,698,1998_698,1998-05-13,1998-06-13,5244,0.31379730222988983,6.20334005355835,6863.984381914139,5.826811869197062
1998_859,859,1998_859,1998-05-15,1998-06-15,0,,1.928415060043335,6863.984381914139,5.826811869197062
1998_855,855,1998_855,1998-05-21,1998-06-21,9317,0.3800768568012466,3.3049418926239014,6863.984381914139,5.826811869197062
1998_853,853,1998_853,1998-06-10,1998-07-10,0,,1.6581120491027832,6863.984381914139,5.826811869197062
1998_845,845,1998_845,1998-06-23,1998-07-23,1748,0.4374322298894651,2.7609829902648926,6863.984381914139,5.826811869197062
1999_698,698,1999_698,1999-04-29,1999-05-29,11618,0.28744573109100174,2.7310640811920166,6863.984381914139,5.826811869197062
2002_686,686,2002_686,2002-06-15,2002-07-15,131454,0.43359918719688567,11.949007749557495,6863.984381914139,5.826811869197062
2002_689,689,2002_689,2002-06-17,2002-07-17,5081,0.5491364008256783,1.71751070022583,6863.984381914139,5.826811869197062
2003_807,807,2003_807,2003-05-21,2003-06-21,11351,0.34887158161821546,3.217926263809204,6863.984381914139,5.826811869197062
2006_681,681,2006_681,2006-08-11,2006-09-11,10714,0.42451262228264536,5.734480857849121,6863.984381914139,5.826811869197062
2006_702,702,2006_702,2006-08-13,2006-09-13,8008,0.36820790805913567,2.477520227432251,6863.984381914139,5.826811869197062
2006_688,688,2006_688,2006-08-14,2006-09-14,24399,0.3932207037708571,6.356796979904175,6863.984381914139,5.826811869197062
2007_380,380,2007_380,2007-04-13,2007-05-13,8091,0.26489474777028804,3.258019208908081,6863.984381914139,5.826811869197062
2011_730,730,2011_730,2011-05-07,2011-06-07,1243,0.31184028312796835,2.559083938598633,6863.984381914139,5.826811869197062
2011_568,568,2011_568,2011-06-30,2011-07-31,2159,0.47090282279655665,2.2098119258880615,6863.984381914139,5.826811869197062
2012_747,747,2012_747,2012-06-12,2012-07-12,5729,0.41504363326694266,34.9031937122345,6863.984381914139,5.826811869197062
2012_1051,1051,2012_1051,2012-08-01,2012-09-01,0,,2.5418777465820312,6863.984381914139,5.826811869197062
1996_657,657,1996_657,1996-05-13,1996-06-13,138459,0.21591933474722744,10.902628898620605,6863.984381914139,5.826811869197062
1996_635,635,1996_635,1996-05-14,1996-06-14,107736,0.2747625650982054,15.674331903457642,6863.984381914139,5.826811869197062
1996_640,640,1996_640,1996-05-14,1996-06-14,32297,0.3142517095002427,5.832173109054565,6863.984381914139,5.826811869197062
1998_732,732,1998_732,1998-04-19,1998-05-19,208455,0.223253451520018,15.636890888214111,6863.984381914139,5.826811869197062
1998_746,746,1998_746,1998-07-03,1998-08-03,49572,0.4057526486814608,3.420591115951538,6863.984381914139,5.826811869197062
2005_488,488,2005_488,2005-05-20,2005-06-20,219628,0.3295724954957025,17.112653255462646,6863.984381914139,5.826811869197062
2005_493,493,2005_493,2005-06-24,2005-07-24,7183,0.31241141995363597,2.5073039531707764,6863.984381914139,5.826811869197062
2005_511,511,2005_511,2005-07-06,2005-08-06,533,0.2256379478796319,12.023493766784668,6863.984381914139,5.826811869197062
2005_515,515,2005_515,2005-07-06,2005-08-06,44217,0.3394566281493297,8.493529796600342,6863.984381914139,5.826811869197062
2005_502,502,2005_502,2005-07-07,2005-08-07,35762,0.3058480997735361,3.200186014175415,6863.984381914139,5.826811869197062
2005_492,492,2005_492,2005-07-10,2005-08-10,23451,0.3117155877715209,4.726654052734375,6863.984381914139,5.826811869197062
2006_696,696,2006_696,2006-08-08,2006-09-08,2024,0.4013953843218895,2.0815632343292236,6863.984381914139,5.826811869197062
2006_665,665,2006_665,2006-08-08,2006-09-08,42716,0.42359970109325884,4.673633098602295,6863.984381914139,5.826811869197062
2006_676,676,2006_676,2006-08-09,2006-09-09,41851,0.4250163925150356,14.608201026916504,6863.984381914139,5.826811869197062
2006_751,751,2006_751,2006-08-09,2006-09-09,6491,0.39073729910379834,3.7059977054595947,6863.984381914139,5.826811869197062
2006_692,692,2006_692,2006-08-11,2006-09-11,3102,0.46318478894622056,5.200347900390625,6863.984381914139,5.826811869197062
2006_690,690,2006_690,2006-08-12,2006-09-12,22719,0.3869727790294183,4.330637216567993,6863.984381914139,5.826811869197062
2006_747,747,2006_747,2006-08-14,2006-09-14,1617,0.48242500618055584,7.104203939437866,6863.984381914139,5.826811869197062
2006_677,677,2006_677,2006-08-14,2006-09-14,14675,0.3621388513235964,2.621372938156128,6863.984381914139,5.826811869197062
2006_874,874,2006_874,2006-08-14,2006-09-14,1875,0.42669206366914664,1.5718398094177246,6863.984381914139,5.826811869197062
2006_748,748,2006_748,2006-08-15,2006-09-15,3264,0.3734523953793824,1.977323055267334,6863.984381914139,5.826811869197062
2011_551,551,2011_551,2011-06-20,2011-07-20,7345,0.34636788798785056,3.616158962249756,6863.984381914139,5.826811869197062
2011_542,542,2011_542,2011-07-01,2011-08-01,45480,0.4248064782818113,4.5212249755859375,6863.984381914139,5.826811869197062
2011_557,557,2011_557,2011-08-02,2011-09-02,17858,0.298609151752944,3.078839063644409,6863.984381914139,5.826811869197062
2021_1353,1353,2021_1353,2021-05-07,2021-06-07,2450,0.34090818283871904,1.894988775253296,6863.984381914139,5.826811869197062
2021_1890,1890,2021_1890,2021-05-07,2021-06-07,32537,0.31129261668161273,2.5917272567749023,6863.984381914139,5.826811869197062
1987_47,47,1987_47,1987-05-21,1987-06-21,0,,1.798548936843872,6863.984381914139,5.826811869197062
1988_66,66,1988_66,1988-06-20,1988-07-20,45962,0.2809448781060174,2.854609966278076,6863.984381914139,5.826811869197062
1989_881,881,1989_881,1989-06-15,1989-07-15,0,,7.1520678997039795,6863.984381914139,5.826811869197062
1990_21,21,1990_21,1990-05-25,1990-06-25,26891,0.2338538910854411,1.7771756649017334,6863.984381914139,5.826811869197062
1992_29,29,1992_29,1992-05-12,1992-06-12,39949,0.21832762643279924,3.5422189235687256,6863.984381914139,5.826811869197062
1995_1121,1121,1995_1121,1995-04-30,1995-05-30,12968,0.17931107846645947,2.2308189868927,6863.984381914139,5.826811869197062
1995_1106,1106,1995_1106,1995-05-02,1995-06-02,98911,0.19083478303978252,5.824481010437012,6863.984381914139,5.826811869197062
1995_1108,1108,1995_1108,1995-05-03,1995-06-03,46234,0.2264940838061665,1.8943650722503662,6863.984381914139,5.826811869197062
1995_1220,1220,1995_1220,1995-05-15,1995-06-15,81420,0.19525543851844296,6.215016841888428,6863.984381914139,5.826811869197062
1995_1232,1232,1995_1232,1995-05-17,1995-06-17,119336,0.31428505612672236,9.947164058685303,6863.984381914139,5.826811869197062
1995_1404,1404,1995_1404,1995-05-17,1995-06-17,48043,0.25606075959234204,3.4565677642822266,6863.984381914139,5.826811869197062
1995_1048,1048,1995_1048,1995-05-19,1995-06-19,481208,0.30761318927396847,19.358078956604004,6863.984381914139,5.826811869197062
1995_1165,1165,1995_1165,1995-05-19,1995-06-19,150587,0.3070840513780208,20.054816007614136,6863.984381914139,5.826811869197062
1996_598,598,1996_598,1996-05-12,1996-06-12,6314,0.32768291768458896,2.1712088584899902,6863.984381914139,5.826811869197062
1996_498,498,1996_498,1996-05-12,1996-06-12,0,,2.701519012451172,6863.984381914139,5.826811869197062
1996_588,588,1996_588,1996-05-13,1996-06-13,210545,0.28778496159514216,8.467144966125488,6863.984381914139,5.826811869197062
1998_674,674,1998_674,1998-06-07,1998-07-07,302,0.3062401887765761,3.1841208934783936,6863.984381914139,5.826811869197062
1998_865,865,1998_865,1998-06-10,1998-07-10,0,,5.923719882965088,6863.984381914139,5.826811869197062
1998_869,869,1998_869,1998-07-10,1998-08-10,1961,0.3711854158252178,2.0933759212493896,6863.984381914139,5.826811869197062
1999_455,455,1999_455,1999-07-20,1999-08-20,575,0.350000118617345,1.4381248950958252,6863.984381914139,5.826811869197062
2001_367,367,2001_367,2001-05-20,2001-06-20,1626,0.23387051097868505,2.86446213722229,6863.984381914139,5.826811869197062
2001_364,364,2001_364,2001-06-18,2001-07-18,1371,0.40520529668770905,1.3328888416290283,6863.984381914139,5.826811869197062
2002_641,641,2002_641,2002-06-15,2002-07-15,7706,0.31492299056969225,1.6131219863891602,6863.984381914139,5.826811869197062
2003_750,750,2003_750,2003-05-17,2003-06-17,0,,2.2164738178253174,6863.984381914139,5.826811869197062
2003_735,735,2003_735,2003-05-20,2003-06-20,458670,0.30941016837836416,29.48932409286499,6863.984381914139,5.826811869197062
2003_713,713,2003_713,2003-05-20,2003-06-20,381453,0.2580514086885812,18.669040203094482,6863.984381914139,5.826811869197062
2003_692,692,2003_692,2003-05-21,2003-06-21,172420,0.31615200945239946,15.038511037826538,6863.984381914139,5.826811869197062
2003_888,888,2003_888,2003-05-22,2003-06-22,1344,0.28796890529615404,3.492593765258789,6863.984381914139,5.826811869197062
2006_624,624,2006_624,2006-05-27,2006-06-27,10668,0.33454677158226986,3.276319980621338,6863.984381914139,5.826811869197062
2008_779,779,2008_779,2008-07-31,2008-08-31,748,0.2568448991263969,3.447722911834717,6863.984381914139,5.826811869197062
2009_448,448,2009_448,2009-05-17,2009-06-17,28068,0.26436170737970777,4.9267189502716064,6863.984381914139,5.826811869197062
2010_546,546,2010_546,2010-04-25,2010-05-25,76523,0.30034497141850885,3.5681591033935547,6863.984381914139,5.826811869197062
2010_876,876,2010_876,2010-07-22,2010-08-22,748,0.31700434891014945,2.584977865219116,6863.984381914139,5.826811869197062
2011_504,504,2011_504,2011-06-04,2011-07-04,0,,2.732860803604126,6863.984381914139,5.826811869197062
2011_731,731,2011_731,2011-06-05,2011-07-05,1019,0.329707986840987,3.1862940788269043,6863.984381914139,5.826811869197062
2011_737,737,2011_737,2011-06-06,2011-07-06,780,0.30148203747171726,2.4294819831848145,6863.984381914139,5.826811869197062
2011_742,742,2011_742,2011-07-07,2011-08-07,1068,0.34571004128111354,2.261409044265747,6863.984381914139,5.826811869197062
2012_1042,1042,2012_1042,2012-05-05,2012-06-05,265,0.1878371370692214,3.0006449222564697,6863.984381914139,5.826811869197062
2012_1055,1055,2012_1055,2012-06-29,2012-07-29,2986,0.3908740457694306,1.4975628852844238,6863.984381914139,5.826811869197062
2013_1187,1187,2013_1187,2013-06-17,2013-07-17,1154,0.22215571343816087,2.0868730545043945,6863.984381914139,5.826811869197062
