GID,ecoregion,YEAR,fire_cause,size_ha,lon,lat,start_date,end_date,ecoregion_lvl,PRESCRI
2006_751,Lake Nipigon,2006,Natural,378.021596411,-88.8936950977678,49.9932521346709,2006-09-09,2006-09-13,5,
2006_870,Lake Nipigon,2006,Natural,54.3604363267,-86.7446733390767,48.919435694003,2006-09-13,2006-09-14,5,
2006_871,Lake Nipigon,2006,Natural,85.7777864956,-86.7502101835471,48.9974298504926,2006-09-13,2006-09-14,5,
2006_872,Lake Nipigon,2006,Natural,58.973552447,-87.6222882976425,49.0050807320933,2006-09-07,2006-10-26,5,
2011_557,Lake Nipigon,2011,Natural,1067.53945748,-90.0043348066376,50.4616063341504,2011-09-02,2011-09-11,5,
2006_874,Lake Nipigon,2006,Natural,111.121463044,-89.315826856005,49.1978972936198,2006-09-14,2006-09-15,5,
2011_568,Lake Nipigon,2011,Natural,126.928248099,-86.6060760747105,49.4218387147694,2011-07-31,2011-08-01,5,
2006_878,Lake Nipigon,2006,Natural,38.5938182973,-87.012556584493,49.3969131245428,2006-07-18,2006-08-04,5,
2006_879,Lake Nipigon,2006,Natural,100.184896099,-88.4526617065561,49.4502052566796,2006-09-07,2006-10-20,5,
2006_880,Lake Nipigon,2006,Natural,57.3226127866,-87.7437649019927,49.4847625356441,2006-09-07,2006-10-26,5,
2006_881,Lake Nipigon,2006,Natural,39.9630418656,-89.2434607083384,49.5262603868457,2006-09-09,2006-10-12,5,
2006_882,Lake Nipigon,2006,Natural,70.9569131616,-88.6265493553612,49.5605094076114,2006-09-11,2006-10-24,5,
2006_883,Lake Nipigon,2006,Natural,68.7006279351,-87.5293245482599,50.1750205520007,2006-08-06,2006-08-25,5,
1997_431,Lake Nipigon,1997,Natural,89.6805229171,-88.465353210254,49.6401746150899,1997-06-11,1997-07-11,5,
2006_693,Lake Nipigon,2006,Natural,794.270264498,-90.3278038992348,49.4186475530467,2006-09-13,2006-09-15,5,
2011_542,Lake Nipigon,2011,Natural,2745.14775242,-89.2280788011789,50.715506293977,2011-08-01,2011-10-12,5,
2020_372,Lake Nipigon,2020,Natural,110.046467185,-88.6127489482385,49.6590749959819,2020-08-06,2020-09-23,5,
2006_898,Lake Nipigon,2006,Natural,46.8016034882,-90.8635951299232,49.1739517045318,2006-09-07,2006-09-24,5,
2011_565,Lake Nipigon,2011,Natural,322.475104162,-88.6657332177227,49.830575517769,2011-08-07,2011-09-28,5,
2006_702,Lake Nipigon,2006,Natural,511.087576463,-87.1159495550348,49.0508032576162,2006-09-13,2006-09-15,5,
1996_659,Lake Nipigon,1996,Natural,11599.8546462,-86.8085842508827,49.2047227501744,1996-06-14,1996-06-27,5,
2017_2285,Lake St. Joseph,2017,Natural,118.986965141,-90.929465503337,51.2637633739494,2017-07-26,2017-08-18,2,
2024_639,Lake St. Joseph,2024,Natural,78.068360641,-91.2596092091349,52.2805314381458,2024-06-30,2024-07-19,2,
1995_1232,Lake St. Joseph,1995,Natural,8464.3427027,-92.1938873085987,50.5901810618896,1995-06-17,1995-06-22,2,
1989_964,Lake St. Joseph,1989,Natural,432.915725213,-94.4490514970946,52.6072399590204,1989-07-04,1989-08-18,2,
1988_94,Lake St. Joseph,1988,Natural,2900.99021229,-95.1533714059484,52.748578271926,1988-07-23,1988-10-05,2,
2002_641,Lake St. Joseph,2002,Natural,443.062817759,-93.1508469214792,51.8026924162641,2002-07-15,2002-08-05,2,
1988_94,Lake St. Joseph,1988,Natural,1634.27252359,-95.1372637901184,52.7507086477658,1988-07-23,1988-10-05,2,
1993_10,Lake St. Joseph,1993,Natural,12224.4271761,-93.9784014314183,52.1999051048571,1993-06-19,1993-06-23,2,
2018_913,Lake St. Joseph,2018,Natural,42.4492171624,-95.0503902811573,52.9003958066679,2018-06-27,2018-06-29,2,
1989_1161,Lake St. Joseph,1989,Natural,126.76871458,-93.5078642109069,52.0970833401372,1989-07-17,1989-08-09,2,
1988_97,Lake St. Joseph,1988,Natural,1833.56597887,-94.5577316541143,52.8250054066088,1988-08-03,1988-10-05,2,
1996_540,Lake St. Joseph,1996,Natural,1412.86379491,-93.9294699459766,52.102568545216,1996-06-11,1996-06-14,2,
2002_623,Lake St. Joseph,2002,Natural,120.587570544,-93.591737175424,52.3797819001497,2002-07-16,2002-08-01,2,
1990_38,Lake St. Joseph,1990,Natural,1360.63075259,-95.1533192095087,52.6755233084526,1990-08-14,1990-10-10,2,
1988_85,Lake St. Joseph,1988,Natural,24528.6017166,-95.0007321068877,52.4732471252303,1988-05-28,1988-10-05,2,
1993_8,Lake St. Joseph,1993,Natural,1884.12188928,-93.284413782217,52.1254796814587,1993-06-19,1993-06-22,2,
2023_177,Lake St. Joseph,2023,Natural,154.843322795,-92.9891596084336,51.3790877156095,2023-06-10,2023-06-12,2,
2023_1627,Lake St. Joseph,2023,Natural,85.4137770193,-90.9059490770362,50.6691439808388,2023-06-04,2023-06-29,2,
2006_622,Lake St. Joseph,2006,Natural,342.749039455,-95.0876261808327,52.1674932845067,2006-07-04,2006-10-05,2,
2011_726,Lake St. Joseph,2011,Natural,98.6774672907,-92.0406518800739,51.7268874935514,2011-07-18,2011-08-03,2,
2009_448,Lake St. Joseph,2009,Natural,1581.4731007,-92.4614073169017,51.7288783278677,2009-06-17,2009-06-24,2,
2018_2808,Lake St. Joseph,2018,Natural,153.903451447,-91.0481017004029,50.6994225440994,2018-09-06,2018-09-08,2,
2000_386,Lake St. Joseph,2000,Natural,2094.41311698,-94.3636612126105,52.2871604690526,2000-07-28,2000-08-03,2,
1993_6,Lake St. Joseph,1993,Natural,10248.3155918,-92.7050869417187,51.9605410189966,1993-06-11,1993-07-20,2,
2003_708,Lake St. Joseph,2003,Natural,755.305505339,-91.5290549475976,52.0252434718659,2003-07-17,2003-07-24,2,
1988_85,Lake St. Joseph,1988,Natural,24840.686568,-95.1533546372597,52.4632769651022,1988-05-28,1988-10-05,2,
2017_2106,Lake St. Joseph,2017,Natural,78.7994159669,-90.73233496305,51.7308689293745,2017-07-30,2017-07-31,2,
2001_364,Lake St. Joseph,2001,Natural,75.4057910046,-94.9209180768328,52.3456624906444,2001-07-18,2001-08-16,2,
2003_735,Lake St. Joseph,2003,Natural,35208.9947345,-91.6030414756622,51.4995129810507,2003-06-20,2003-06-25,2,
1994_43,Lake St. Joseph,1994,Natural,1423.96108834,-90.895140996604,52.1395015877414,1994-06-26,1994-07-15,2,
1998_865,Lake St. Joseph,1998,Natural,104.938234607,-90.5942043653928,52.032651869606,1998-07-10,1998-08-28,2,
1991_58,Lake St. Joseph,1991,Natural,37480.9035674,-90.7505356474687,51.9127139630746,1991-08-13,1991-08-20,2,
1989_1277,Lake St. Joseph,1989,Natural,1075.89566095,-94.8605298292406,52.9254673786842,1989-07-20,1989-08-09,2,
1996_582,Lake St. Joseph,1996,Natural,319.840267123,-90.1515082346701,50.9060430386885,1996-06-13,1996-06-14,2,
2003_750,Lake St. Joseph,2003,Natural,135.357597664,-93.5399562782366,51.4580080893183,2003-06-17,2003-07-02,2,
2006_580,Lake St. Joseph,2006,Natural,4059.84387605,-94.6615302711899,52.8436837907228,2006-07-15,2006-09-12,2,
2011_446,Lake St. Joseph,2011,Natural,256.267033028,-94.7607294747596,52.334805977471,2011-07-20,2011-08-20,2,
2012_1056,Lake St. Joseph,2012,Natural,348.866195234,-93.9498669932931,52.6228464653452,2012-07-07,2012-08-04,2,
2017_2120,Lake St. Joseph,2017,Natural,653.791607657,-89.2357816664953,51.606466608094,2017-07-29,2017-09-18,2,
2023_175,Lake St. Joseph,2023,Natural,481.258342239,-92.710725392244,51.2386048446139,2023-06-12,2023-06-16,2,
2014_1295,Lake St. Joseph,2014,Natural,600.986414472,-92.5704509238474,51.9333408491159,2014-08-17,2014-08-20,2,
2018_913,Lake St. Joseph,2018,Natural,2286.36042426,-95.0555124806236,52.9015519424372,2018-06-27,2018-06-29,2,
2012_1055,Lake St. Joseph,2012,Natural,229.718248273,-91.3007495677443,52.3540998343281,2012-07-29,2012-08-29,2,
2021_1495,Lake St. Joseph,2021,Natural,1170.03399058,-92.0229196245259,51.7037332676235,2021-07-13,2021-09-16,2,
1996_537,Lake St. Joseph,1996,Undetermined,91.6117209463,-95.0513975327044,52.1411643300104,1996-06-13,1996-06-14,2,
1995_1404,Lake St. Joseph,1995,Natural,2730.02756412,-90.8110492846025,51.4619998121122,1995-06-17,1995-07-03,2,
1986_40,Lake St. Joseph,1986,Undetermined,25574.0998572,-93.4354797497522,52.5249898971509,1986-05-25,1986-07-15,2,
2023_171,Lake St. Joseph,2023,Natural,352.844818573,-94.6250757245894,52.1400202849319,2023-06-02,2023-08-05,2,
2018_2811,Lake St. Joseph,2018,Natural,141.587097446,-94.4600804690762,51.7832911612641,2018-06-28,2018-07-07,2,
2018_1804,Lake St. Joseph,2018,Natural,281.432840556,-91.2529389758627,52.359333364779,2018-07-07,2018-08-13,2,
1999_432,Lake St. Joseph,1999,Natural,4011.93114303,-95.0775631049149,52.5164817469289,1999-08-26,1999-09-03,2,
1996_517,Lake St. Joseph,1996,Natural,348.807471384,-94.8056329986185,52.5046419804377,1996-06-10,1996-07-13,2,
2011_455,Lake St. Joseph,2011,Natural,263.497579824,-93.8361072611803,52.2475732213435,2011-07-20,2011-08-06,2,
2003_713,Lake St. Joseph,2003,Natural,32230.012245,-90.8766174418248,51.7064183980454,2003-06-20,2003-06-25,2,
1987_30,Lake St. Joseph,1987,Natural,260.288507076,-91.2577739616433,51.4251269141886,1987-05-07,1987-05-22,2,
2018_2101,Lake St. Joseph,2018,Natural,5496.73595241,-94.6595134098324,51.6124161865331,2018-07-13,2018-07-19,2,
2009_430,Lake St. Joseph,2009,Natural,547.271652551,-91.2210744479599,52.4209864512124,2009-06-20,2009-07-13,2,
1998_869,Lake St. Joseph,1998,Natural,107.980718707,-93.692656087219,52.4707407315486,1998-08-10,1998-08-30,2,
2011_733,Lake St. Joseph,2011,Natural,69.678545444,-93.9960905306431,52.6635750009677,2011-07-01,2011-07-27,2,
2023_159,Lake St. Joseph,2023,Natural,4107.90145944,-92.544664181702,50.6132877497939,2023-06-11,2023-07-07,2,
1989_1276,Lake St. Joseph,1989,Natural,1127.36009064,-93.8932300313467,52.1332545381305,1989-07-22,1989-07-25,2,
2018_1731,Lake St. Joseph,2018,Natural,97.3711034121,-93.5402161056434,51.450873484012,2018-07-15,2018-08-17,2,
1988_84,Lake St. Joseph,1988,Natural,1065.91406351,-94.674842041235,52.6177482165279,1988-06-08,1988-07-20,2,
2017_2059,Lake St. Joseph,2017,Natural,4036.84586857,-91.390465322645,51.8956275998035,2017-07-28,2017-07-30,2,
2003_888,Lake St. Joseph,2003,Natural,75.221948209,-95.1145607660384,52.1426851252299,2003-06-22,2003-07-11,2,
1996_562,Lake St. Joseph,1996,Natural,2543.14937975,-89.7480546141157,51.4330557348088,1996-06-13,1996-06-19,2,
1996_564,Lake St. Joseph,1996,Natural,368.570096631,-89.3660435405563,51.4158518420005,1996-06-14,1996-06-19,2,
1996_526,Lake St. Joseph,1996,Natural,5974.33152867,-95.1533679189351,52.228635324493,1996-06-10,1996-06-18,2,
2012_1042,Lake St. Joseph,2012,Natural,48.0739887438,-90.5900438078095,52.1902974656506,2012-06-05,2012-06-14,2,
2017_2197,Lake St. Joseph,2017,Natural,2244.06170328,-89.2908872362107,51.3900126461211,2017-07-30,2017-08-07,2,
1995_1220,Lake St. Joseph,1995,Natural,4669.18077573,-92.8625920480692,50.8262774204287,1995-06-15,1995-07-22,2,
1999_455,Lake St. Joseph,1999,Natural,106.91407894,-91.1403019117141,51.5933169629233,1999-08-20,1999-09-10,2,
2021_1637,Lake St. Joseph,2021,Natural,2622.42604044,-91.2345002578263,52.1036263103258,2021-07-07,2021-08-15,2,
2006_729,Lake St. Joseph,2006,Natural,63.6103703065,-93.8837501524696,52.6174107084205,2006-06-14,2006-06-24,2,
1989_1326,Lake St. Joseph,1989,Natural,22231.0995528,-93.9148233479416,52.546367250957,1989-07-14,1989-07-22,2,
2021_1066,Lake St. Joseph,2021,Natural,2468.81654753,-94.9198182503898,51.7011100874171,2021-07-19,2021-07-29,2,
2016_1174,Lake St. Joseph,2016,Natural,55.3604052959,-91.5671113504548,51.969492724044,2016-07-17,2016-08-26,2,
2006_599,Lake St. Joseph,2006,Natural,4600.36493071,-94.5220340098713,52.5821533917475,2006-08-31,2006-09-12,2,
1996_588,Lake St. Joseph,1996,Natural,12273.9988586,-91.4408399807558,50.842309159949,1996-06-13,1996-06-20,2,
2017_3694,Lake St. Joseph,2017,Natural,129.082652326,-89.9779744607049,51.1397676891344,2017-10-18,2017-11-02,2,
2006_617,Lake St. Joseph,2006,Natural,5220.53529928,-94.7260055108888,52.2352770186347,2006-08-24,2006-09-12,2,
1995_1102,Lake St. Joseph,1995,Natural,5760.50409384,-92.9290788308869,52.1408400618593,1995-06-02,1995-06-19,2,
1995_1106,Lake St. Joseph,1995,Natural,7078.81221523,-93.6955290612649,52.1167813613148,1995-06-02,1995-06-04,2,
1996_579,Lake St. Joseph,1996,Natural,15787.897428,-90.6787684819078,50.8785203029922,1996-06-13,1996-06-19,2,
2009_443,Lake St. Joseph,2009,Natural,1349.54928912,-91.1859416982995,51.9210191444148,2009-06-23,2009-06-24,2,
2011_731,Lake St. Joseph,2011,Natural,56.9739157883,-89.7333508945589,51.6532543321559,2011-07-05,2011-08-25,2,
1988_82,Lake St. Joseph,1988,Natural,3048.0843303,-94.5858668490646,52.5747118064112,1988-06-07,1988-07-20,2,
2011_513,Lake St. Joseph,2011,Natural,35322.6281879,-92.1576804705623,51.2142120763078,2011-07-11,2011-08-02,2,
1998_668,Lake St. Joseph,1998,Natural,149.380545099,-94.4318400125297,52.2842873069435,1998-08-07,1998-08-09,2,
2002_655,Lake St. Joseph,2002,Natural,6303.46017336,-93.924974070283,51.4067751385213,2002-07-17,2002-07-18,2,
2021_2318,Lake St. Joseph,2021,Natural,40.6152484193,-93.6673356169565,52.6235971979431,2021-07-16,2021-08-13,2,
1999_432,Lake St. Joseph,1999,Natural,1254.81881845,-95.1533452351138,52.5074513147628,1999-08-26,1999-09-03,2,
2003_692,Lake St. Joseph,2003,Natural,9796.30371535,-92.0378509531214,52.2798123059958,2003-06-21,2003-06-22,2,
2011_454,Lake St. Joseph,2011,Undetermined,744.503585204,-92.0618024612077,52.1938805205506,2011-07-17,2011-07-18,2,
1989_1037,Lake St. Joseph,1989,Natural,56400.0297749,-94.5559488423434,52.4231107985717,1989-07-03,1989-08-17,2,
2011_504,Lake St. Joseph,2011,Natural,229.527949233,-90.7768562417318,51.4166005066929,2011-07-04,2011-08-25,2,
2021_2328,Lake St. Joseph,2021,Natural,60.9697531404,-90.7973744859533,51.532037323685,2021-07-01,2021-08-06,2,
1991_55,Lake St. Joseph,1991,Natural,316.221078559,-89.9355908193738,51.96501965827,1991-08-04,1991-08-30,2,
1996_529,Lake St. Joseph,1996,Natural,356.961873131,-93.8310425794434,52.2730891021271,1996-06-10,1996-07-13,2,
1996_549,Lake St. Joseph,1996,Natural,2561.22850145,-90.1053517979008,51.7594918349044,1996-06-13,1996-06-14,2,
2002_723,Lake St. Joseph,2002,Natural,256.513493916,-90.6452985779006,52.200777293086,2002-07-04,2002-07-26,2,
1995_1146,Lake St. Joseph,1995,Natural,14529.1438375,-94.5588857791717,51.5910480162639,1995-06-18,1995-07-15,2,
1989_905,Lake St. Joseph,1989,Natural,153.250688883,-91.1871872248788,51.9825028470131,1989-07-28,1989-09-01,2,
2012_704,Lake St. Joseph,2012,Natural,496.416982674,-91.4085777264128,51.8587708719453,2012-07-27,2012-07-28,2,
2020_531,Lake St. Joseph,2020,Natural,49.6106910687,-89.9964262920915,51.7949131193339,2020-07-25,2020-08-03,2,
2015_1091,Lake St. Joseph,2015,Natural,40.4579139567,-91.3417682342498,52.3144491000877,2015-06-26,2015-07-24,2,
2015_1136,Lake St. Joseph,2015,Natural,680.776839992,-94.2343688642794,51.6169076738461,2015-05-26,2015-05-27,2,
2021_2225,Lake St. Joseph,2021,Natural,1276.72772568,-94.8298252335012,52.1197792838987,2021-07-12,2021-07-17,2,
1988_65,Lake St. Joseph,1988,Natural,79255.1780176,-93.3407758183104,51.9588018784989,1988-05-30,1988-10-05,2,
2008_779,Lake St. Joseph,2008,Natural,41.7912291251,-91.2170700710886,51.5652225350759,2008-08-31,2008-10-02,2,
1996_526,Lake St. Joseph,1996,Natural,242.741289929,-95.1448989427895,52.2274168377336,1996-06-10,1996-06-18,2,
2001_367,Lake St. Joseph,2001,Natural,96.4291681608,-95.0770477234919,52.7122901151324,2001-06-20,2001-08-16,2,
1995_1048,Lake St. Joseph,1995,Natural,29223.9588902,-94.4048451216454,52.7396582855648,1995-06-19,1995-07-15,2,
1988_77,Lake St. Joseph,1988,Natural,3497.65825247,-94.1325727177956,52.4540227459932,1988-06-03,1988-10-05,2,
2012_686,Lake St. Joseph,2012,Natural,580.706667903,-91.676008822955,52.3744739006147,2012-07-18,2012-07-28,2,
2013_1184,Lake St. Joseph,2013,Natural,277.474237514,-94.0812535146576,51.3791235551483,2013-07-02,2013-08-08,2,
1998_674,Lake St. Joseph,1998,Natural,1018.76558424,-90.1038241444802,51.8902914368098,1998-07-07,1998-08-28,2,
1995_1165,Lake St. Joseph,1995,Natural,8806.41978362,-92.817863745645,51.4057609050358,1995-06-19,1995-06-21,2,
1989_1285,Lake St. Joseph,1989,Natural,207.036025735,-92.4177709714288,52.0159027019033,1989-07-24,1989-07-25,2,
2006_604,Lake St. Joseph,2006,Natural,215.39708009,-94.8224412769741,52.5316661237017,2006-08-31,2006-10-31,2,
1990_38,Lake St. Joseph,1990,Natural,307.044839523,-95.1390171481332,52.6775047027707,1990-08-14,1990-10-10,2,
2011_604,Lake St. Joseph,2011,Natural,223.357047223,-94.120505705766,52.5419011107106,2011-07-05,2011-07-06,2,
1996_598,Lake St. Joseph,1996,Natural,361.320441247,-91.668018159548,50.6515658233215,1996-06-12,1996-07-12,2,
2017_3696,Lake St. Joseph,2017,Natural,44.6586244374,-90.5894175151236,51.6746614497956,2017-07-29,2017-08-21,2,
1990_49,Lake St. Joseph,1990,Natural,207.987322058,-94.7276502307561,52.865878223825,1990-06-01,1990-06-22,2,
1999_453,Lake St. Joseph,1999,Natural,4298.65522842,-90.5676232727468,51.7716220830021,1999-05-29,1999-06-06,2,
2023_201,Lake St. Joseph,2023,Natural,15450.5053092,-92.1593200749148,50.7428936475507,2023-06-11,2023-08-07,2,
1988_68,Lake St. Joseph,1988,Natural,268.344247495,-90.8533172726447,52.1182198595451,1988-07-10,1988-08-21,2,
1987_67,Lake St. Joseph,1987,Natural,2074.12102926,-94.3896711643198,52.775950191524,1987-06-25,1987-08-20,2,
1991_63,Lake St. Joseph,1991,Natural,298.45329012,-93.2797667387825,52.2416528146695,1991-08-16,1991-09-21,2,
2010_876,Lake St. Joseph,2010,Natural,174.266956953,-93.3423521024905,51.8854261848978,2010-08-22,2010-09-03,2,
1996_511,Lake St. Joseph,1996,Natural,942.044977919,-94.3252402752176,52.6129443792658,1996-06-13,1996-06-14,2,
1991_68,Lake St. Joseph,1991,Natural,2430.47384227,-92.0774762496847,52.3133801045968,1991-08-12,1991-08-14,2,
2011_599,Lake St. Joseph,2011,Natural,644.661962413,-91.5829021806609,51.8772859771467,2011-06-30,2011-08-10,2,
2023_174,Lake St. Joseph,2023,Natural,3086.39855684,-90.8463394813991,51.1255366446383,2023-06-21,2023-07-06,2,
2011_472,Lake St. Joseph,2011,Natural,176.908420758,-90.8042743158135,51.9420185911145,2011-07-18,2011-08-25,2,
1990_18,Lake St. Joseph,1990,Natural,668.09049785,-92.5044718679845,52.0815496699135,1990-08-12,1990-08-20,2,
2006_624,Lake St. Joseph,2006,Natural,637.699376745,-91.3436770065696,52.0219569936071,2006-06-27,2006-08-16,2,
2011_483,Lake St. Joseph,2011,Natural,1435.18197486,-92.638758727325,51.7647538205953,2011-07-14,2011-08-19,2,
1988_73,Lake St. Joseph,1988,Natural,16558.083577,-94.2661601829634,52.3226052365002,1988-06-27,1988-10-05,2,
2011_741,Lake St. Joseph,2011,Natural,59.1265475277,-92.8207614485075,51.921027328627,2011-07-07,2011-07-29,2,
1989_881,Lake St. Joseph,1989,Natural,1159.52078466,-90.7924265554491,52.0330255232681,1989-07-15,1989-09-01,2,
1995_1121,Lake St. Joseph,1995,Natural,806.25885095,-93.6344869802634,51.9502743190783,1995-05-30,1995-07-07,2,
2010_546,Lake St. Joseph,2010,Natural,4419.78198291,-93.8108600301316,52.0206196711302,2010-05-25,2010-05-27,2,
2013_1187,Lake St. Joseph,2013,Natural,64.6374615049,-93.5358555837015,52.6015495728029,2013-07-17,2013-07-18,2,
2006_583,Lake St. Joseph,2006,Natural,636.322561769,-93.9643879298659,52.7608044620143,2006-09-04,2006-09-10,2,
2019_1520,Lake St. Joseph,2019,Natural,39.2116046157,-94.02579412051,51.3737499980677,2019-06-30,2019-07-10,2,
1989_849,Lake St. Joseph,1989,Natural,3013.5109795,-90.4785705796993,51.9098370592829,1989-06-18,1989-06-30,2,
2017_3695,Lake St. Joseph,2017,Natural,156.126255635,-91.2284243218164,51.6019467249532,2017-07-28,2017-09-05,2,
2011_737,Lake St. Joseph,2011,Natural,42.5897585201,-94.753354875234,52.9172615228674,2011-07-06,2011-08-26,2,
1990_19,Lake St. Joseph,1990,Natural,311.88474857,-90.2816147329966,52.0975319265413,1990-07-28,1990-09-21,2,
1990_21,Lake St. Joseph,1990,Natural,1513.75344627,-94.3478791216437,52.2803584591579,1990-06-25,1990-10-10,2,
2012_669,Lake St. Joseph,2012,Natural,308.350308251,-95.0689862569201,52.8828179591539,2012-07-27,2012-07-28,2,
1996_498,Lake St. Joseph,1996,Natural,2501.07914384,-94.4833158657426,52.775783776064,1996-06-12,1996-06-14,2,
1988_69,Lake St. Joseph,1988,Natural,393.343119184,-92.6261083842431,52.239398424822,1988-05-29,1988-07-19,2,
1987_47,Lake St. Joseph,1987,Natural,2056.28145387,-93.4213237500102,52.0506855848089,1987-06-21,1987-08-21,2,
2020_338,Lake St. Joseph,2020,Natural,50.3520462677,-89.6665687311555,51.1339015091216,2020-07-24,2020-08-07,2,
2020_529,Lake St. Joseph,2020,Natural,60.9694053878,-91.4485721952704,51.7799619613289,2020-06-16,2020-06-26,2,
2012_1054,Lake St. Joseph,2012,Natural,50.6014322069,-91.7850116627361,52.3018119660703,2012-07-05,2012-08-11,2,
1988_64,Lake St. Joseph,1988,Natural,2109.81026895,-92.6730734430847,52.0862012023479,1988-05-29,1988-07-19,2,
2012_669,Lake St. Joseph,2012,Natural,85.4948944586,-95.0855479282355,52.8830051019167,2012-07-27,2012-07-28,2,
2011_740,Lake St. Joseph,2011,Natural,48.6517886904,-92.7380515571309,52.1829802772458,2011-07-16,2011-08-01,2,
1990_25,Lake St. Joseph,1990,Natural,10793.0322762,-90.9010203269646,52.2897238542148,1990-08-12,1990-08-25,2,
2011_742,Lake St. Joseph,2011,Natural,60.6283361088,-92.0442909142423,51.9072904348916,2011-08-07,2011-08-15,2,
1992_29,Lake St. Joseph,1992,Natural,2393.04411373,-91.0874679238399,52.317514142407,1992-06-12,1992-06-15,2,
2021_2312,Lake St. Joseph,2021,Natural,50.0552888654,-93.3940953099588,51.4442165394338,2021-07-17,2021-08-21,2,
1988_61,Lake St. Joseph,1988,Natural,669.147104254,-92.5477689421201,51.9981995405429,1988-06-02,1988-07-19,2,
1988_66,Lake St. Joseph,1988,Natural,6302.28588054,-90.7257164679061,52.0133016489293,1988-07-20,1988-09-07,2,
1988_51,Lake St. Joseph,1988,Natural,338.955860561,-89.4785941364057,51.4804763168629,1988-06-10,1988-06-19,2,
1990_11,Lake St. Joseph,1990,Natural,714.673351829,-94.2100152905445,51.9532425900428,1990-07-23,1990-08-26,2,
1988_60,Lake St. Joseph,1988,Natural,1424.01377866,-94.1612805989247,51.9866173294965,1988-07-23,1988-10-05,2,
1995_1108,Lake St. Joseph,1995,Natural,2633.58189561,-90.868887765842,52.022689864765,1995-06-03,1995-06-04,2,
2012_1041,Lake Wabigoon,2012,Natural,62.6295230066,-94.6204085960248,49.5280160309024,2012-09-07,2012-10-24,4,
2021_1303,Lake Wabigoon,2021,Natural,106.879839371,-93.4005324064708,49.2424676002187,2021-08-03,2021-08-04,4,
2012_776,Lake Wabigoon,2012,Natural,584.705682081,-94.7498415856243,49.3953086691391,2012-05-15,2012-06-10,4,
2019_1238,Lake Wabigoon,2019,Natural,27.6667549032,-95.1533751032706,51.5136014454186,2019-07-06,2019-08-16,4,
1986_11,Lake Wabigoon,1986,Undetermined,54850.1752805,-94.3033822532115,51.1491296151755,1986-05-21,1986-07-16,4,
1996_715,Lake Wabigoon,1996,Natural,324.465107352,-91.9609050358738,48.9034352591491,1996-06-12,1996-07-19,4,
1988_41,Lake Wabigoon,1988,Natural,6987.83034551,-94.5080750674315,50.8981820469436,1988-06-20,1988-07-14,4,
2015_1148,Lake Wabigoon,2015,Natural,333.387469729,-94.9343713567242,51.2986906061824,2015-07-04,2015-07-12,4,
2002_665,Lake Wabigoon,2002,Natural,441.838219421,-94.9058963017994,51.2666484158945,2002-07-17,2002-07-20,4,
2002_675,Lake Wabigoon,2002,Natural,158.775367173,-94.0930267617584,50.8155043178293,2002-07-14,2002-07-28,4,
2010_875,Lake Wabigoon,2010,Natural,50.2670898276,-93.6213775358588,50.8392063555109,2010-05-18,2010-05-27,4,
2021_277,Lake Wabigoon,2021,Natural,799.616591942,-95.1251645417827,51.4400113800886,2021-08-02,2021-08-03,4,
2015_1178,Lake Wabigoon,2015,Natural,119.398221054,-94.3652861669251,50.6411550325199,2015-07-10,2015-07-14,4,
2021_297,Lake Wabigoon,2021,Natural,4133.1750473,-94.6276938335297,50.2800605994807,2021-05-17,2021-05-18,4,
1995_1241,Lake Wabigoon,1995,Natural,179.566856264,-93.3905015540323,50.4384098804023,1995-06-20,1995-07-04,4,
2020_526,Lake Wabigoon,2020,Natural,396.478298127,-94.8504748957718,51.613153670039,2020-06-16,2020-06-27,4,
2021_2316,Lake Wabigoon,2021,Natural,143.098681123,-94.2135535170748,50.7547755056417,2021-05-15,2021-05-30,4,
2018_3146,Lake Wabigoon,2018,Natural,5108.25123841,-94.9286152488059,51.2725005190909,2018-07-15,2018-08-26,4,
1995_1255,Lake Wabigoon,1995,Natural,852.119841711,-94.6817088579822,50.1570039218184,1995-06-22,1995-06-23,4,
2018_736,Lake Wabigoon,2018,Natural,224.061923061,-95.1532185849573,51.2829348244774,2018-08-22,2018-08-24,4,
2018_736,Lake Wabigoon,2018,Natural,1.33108751186,-95.1522996617196,51.2830179547874,2018-08-22,2018-08-24,4,
2012_1043,Lake Wabigoon,2012,Natural,52.5607885867,-92.7637020419911,50.3255200250505,2012-08-06,2012-09-10,4,
2002_716,Lake Wabigoon,2002,Natural,621.958064565,-92.9854025639286,50.0021527640743,2002-05-31,2002-07-02,4,
1988_40,Lake Wabigoon,1988,Natural,2933.47460594,-94.9455808400435,50.9193822917531,1988-06-20,1988-08-23,4,
2018_2807,Lake Wabigoon,2018,Natural,46.5536954174,-92.8994193591989,50.4223829367251,2018-07-16,2018-08-28,4,
1988_38,Lake Wabigoon,1988,Natural,150.341839187,-94.6618097440453,50.8901150827693,1988-06-20,1988-07-14,4,
2003_815,Lake Wabigoon,2003,Undetermined,411.012751606,-94.7848183468787,49.8739730853386,2003-08-18,2003-08-19,4,
2021_1988,Lake Wabigoon,2021,Natural,546.614308166,-91.7560362134031,49.7747917759547,2021-07-25,2021-08-16,4,
1988_43,Lake Wabigoon,1988,Natural,2874.52682082,-94.7200048320261,50.9520070629106,1988-06-20,1988-07-16,4,
