GID,water_year,avg_cmi_anomaly
1988_30,1982,35.45729046313646
1988_30,1983,26.791551481543777
1988_30,1984,27.393443841729486
1988_30,1985,30.806212668483713
1988_30,1986,31.97437796647541
1988_30,1987,22.50205172767029
1988_30,1988,15.857188573148498
1988_30,1989,30.00061410329767
1988_33,1982,33.96870106088046
1988_33,1983,24.563009468887497
1988_33,1984,24.86538384113393
1988_33,1985,28.500512207096047
1988_33,1986,31.98284931163378
1988_33,1987,21.068514093965188
1988_33,1988,17.040683600810645
1988_33,1989,27.747333874334995
1988_34,1982,31.446217579809023
1988_34,1983,21.504621826414713
1988_34,1984,21.008438931806364
1988_34,1985,25.669680165952464
1988_34,1986,29.51846953475108
1988_34,1987,18.096791241971577
1988_34,1988,15.386674793630943
1988_34,1989,24.693296494065446
1988_37,1982,32.90605741659471
1988_37,1983,22.494104995085085
1988_37,1984,21.78229399130247
1988_37,1985,27.01044386809132
1988_37,1986,31.393270249865612
1988_37,1987,20.43827466791585
1988_37,1988,18.738480809008262
1988_37,1989,24.8600214829789
1988_38,1982,34.41540072675289
1988_38,1983,23.587808615078206
1988_38,1984,23.80128970456587
1988_38,1985,28.445681745676506
1988_38,1986,30.53320290908504
1988_38,1987,20.43389519591883
1988_38,1988,17.405232085080332
1988_38,1989,27.815137086918515
1988_40,1982,31.442247249858184
1988_40,1983,20.669725127516404
1988_40,1984,20.108572340058487
1988_40,1985,25.42037654702629
1988_40,1986,29.433982289795566
1988_40,1987,18.418360652457878
1988_40,1988,16.375232629855994
1988_40,1989,23.979957053260087
1988_41,1982,34.51775049325867
1988_41,1983,23.923189507457973
1988_41,1984,23.791450871425916
1988_41,1985,28.987397667111328
1988_41,1986,28.8263978243394
1988_41,1987,19.703994810381705
1988_41,1988,16.261358827924916
1988_41,1989,27.867393449561053
1988_42,1982,32.60810400142219
1988_42,1983,21.15770349065229
1988_42,1984,20.939701642831036
1988_42,1985,26.433118550220332
1988_42,1986,30.56261018950974
1988_42,1987,20.21386635713248
1988_42,1988,18.99360510840235
1988_42,1989,24.905270856917856
1988_43,1982,35.36421819629962
1988_43,1983,23.481658661733668
1988_43,1984,23.318778557991912
1988_43,1985,29.103195208208852
1988_43,1986,30.40295683347953
1988_43,1987,21.06769524580039
1988_43,1988,18.966817312476948
1988_43,1989,28.355494375717644
1988_47,1982,19.601708074131018
1988_47,1983,17.583852673705017
1988_47,1984,20.35523030596235
1988_47,1985,26.420305569757083
1988_47,1986,20.150089629338428
